doctor_id,date,hours_scheduled,hours_utilized
D48,13-02-2025,8,6.3
D87,18-08-2025,8,4.3
D130,18-05-2025,8,6.5
D136,17-04-2025,8,4.3
D109,10-08-2025,8,7.8
D77,04-09-2025,8,7.2
D74,25-04-2025,8,5.4
D15,02-12-2025,8,4
D10,25-10-2025,8,4.1
D17,27-12-2025,8,7.4
D132,18-07-2025,8,4.4
D83,02-11-2025,8,5.5
D67,03-08-2025,8,4.1
D88,23-04-2025,8,6.9
D63,27-08-2025,8,4.4
D128,01-01-2025,8,6.7
D146,12-01-2025,8,6.6
D16,08-03-2025,8,5.4
D99,10-09-2025,8,7.2
D38,24-05-2025,8,4.4
D139,11-10-2025,8,6
D111,28-08-2025,8,3.8
D80,23-07-2025,8,6.7
D72,21-10-2025,8,5.8
D31,02-12-2025,8,3.2
D96,30-09-2025,8,6.9
D118,28-03-2025,8,5.4
D50,23-11-2025,8,5.5
D46,16-05-2025,8,6.5
D77,04-07-2025,8,7.2
D21,06-03-2025,8,7.6
D42,26-10-2025,8,7
D136,24-06-2025,8,3.7
D82,26-05-2025,8,5.6
D104,10-05-2025,8,7
D3,14-04-2025,8,5.6
D126,23-06-2025,8,6.5
D138,10-12-2025,8,7.2
D135,14-02-2025,8,3
D83,08-02-2025,8,3.7
D145,13-11-2025,8,6.5
D67,24-01-2025,8,5.3
D49,29-05-2025,8,4.9
D145,31-08-2025,8,6.5
D149,09-03-2025,8,5.9
D44,04-05-2025,8,7.4
D127,27-10-2025,8,7.3
D113,02-07-2025,8,3.4
D138,07-02-2025,8,4.5
D2,13-02-2025,8,5.8
D116,29-05-2025,8,5.1
D23,15-10-2025,8,4.4
D71,10-06-2025,8,5.3
D17,31-10-2025,8,4.3
D57,25-12-2025,8,3.2
D44,02-05-2025,8,3.1
D33,08-11-2025,8,4.6
D63,07-01-2025,8,3.7
D132,08-01-2025,8,3.4
D29,04-12-2025,8,5.1
D95,06-01-2025,8,3.3
D112,15-04-2025,8,5.5
D12,16-11-2025,8,5.8
D14,04-06-2025,8,7.8
D110,14-11-2025,8,7.8
D76,27-09-2025,8,6
D133,17-03-2025,8,5
D108,05-11-2025,8,5.4
D33,24-10-2025,8,3.1
D4,12-08-2025,8,7.3
D8,29-05-2025,8,7
D127,05-01-2025,8,3.2
D32,11-12-2025,8,3.8
D26,17-06-2025,8,5.5
D82,20-09-2025,8,6.9
D96,10-01-2025,8,4.1
D136,12-08-2025,8,4.5
D140,17-08-2025,8,4.1
D19,17-08-2025,8,5.3
D108,09-10-2025,8,5
D29,17-01-2025,8,4
D110,24-06-2025,8,3.1
D96,02-01-2025,8,7.3
D91,21-08-2025,8,6.9
D41,10-09-2025,8,6.5
D64,05-01-2025,8,6.3
D141,15-04-2025,8,6
D147,13-09-2025,8,4.2
D109,06-10-2025,8,3.9
D11,13-07-2025,8,7.5
D133,06-09-2025,8,4.3
D86,18-10-2025,8,4.4
D83,21-03-2025,8,3.3
D3,02-05-2025,8,5.7
D137,04-08-2025,8,6
D92,24-01-2025,8,5.9
D52,18-07-2025,8,5.5
D89,25-02-2025,8,3.7
D129,09-12-2025,8,7.3
D64,27-08-2025,8,3.4
D136,12-10-2025,8,3.2
D29,27-06-2025,8,7.4
D108,10-03-2025,8,3.7
D111,15-11-2025,8,4.5
D11,12-10-2025,8,4.3
D3,26-11-2025,8,7.7
D81,17-11-2025,8,5.1
D117,04-12-2025,8,4.2
D28,16-12-2025,8,5.4
D67,03-01-2025,8,6.9
D4,14-12-2025,8,3.6
D104,29-09-2025,8,3.3
D130,14-03-2025,8,6.1
D54,06-07-2025,8,3.3
D73,13-08-2025,8,7.6
D99,07-09-2025,8,4.3
D76,08-12-2025,8,7.9
D141,14-02-2025,8,6.4
D119,17-01-2025,8,4.4
D135,12-05-2025,8,3.1
D94,05-04-2025,8,5.2
D82,06-12-2025,8,3.7
D112,30-10-2025,8,7.4
D51,21-10-2025,8,5.7
D149,22-09-2025,8,4.7
D113,05-02-2025,8,7.6
D78,03-12-2025,8,7
D45,27-12-2025,8,5.8
D136,22-05-2025,8,3.8
D63,28-02-2025,8,3
D3,08-02-2025,8,4.1
D127,18-06-2025,8,5.9
D141,13-12-2025,8,7.2
D66,12-07-2025,8,5.9
D38,27-07-2025,8,3.2
D132,19-03-2025,8,6.7
D45,03-12-2025,8,3.5
D93,03-06-2025,8,7
D92,18-12-2025,8,7.4
D48,03-09-2025,8,5.5
D1,06-05-2025,8,5.5
D139,15-08-2025,8,4.7
D1,12-09-2025,8,5.6
D66,02-01-2025,8,3.7
D69,26-09-2025,8,5.9
D47,09-05-2025,8,7.1
D146,23-04-2025,8,6.2
D96,24-09-2025,8,3.3
D102,15-06-2025,8,4.3
D73,02-07-2025,8,4.6
D26,16-12-2025,8,5.1
D75,11-12-2025,8,6.6
D30,26-10-2025,8,5.9
D20,04-11-2025,8,7.1
D41,30-12-2025,8,7.2
D52,02-01-2025,8,5.2
D41,22-11-2025,8,6.5
D9,22-02-2025,8,5
D128,19-01-2025,8,6.2
D13,08-08-2025,8,5.3
D2,20-05-2025,8,3.9
D56,29-03-2025,8,6.1
D125,20-07-2025,8,7.1
D105,12-05-2025,8,3.6
D34,22-01-2025,8,5.5
D15,17-06-2025,8,5.6
D55,30-04-2025,8,6.6
D72,15-06-2025,8,6.9
D75,14-05-2025,8,5.6
D89,07-09-2025,8,7.7
D38,04-11-2025,8,6.3
D76,05-12-2025,8,3.2
D79,07-02-2025,8,3.2
D102,08-05-2025,8,7.7
D63,24-03-2025,8,7
D22,01-06-2025,8,4.3
D87,11-09-2025,8,4.6
D97,20-05-2025,8,4.8
D43,24-08-2025,8,6.5
D88,07-04-2025,8,6.3
D40,22-07-2025,8,3
D19,20-01-2025,8,6.8
D82,27-12-2025,8,7.7
D82,23-10-2025,8,7.5
D141,16-02-2025,8,7.3
D119,11-11-2025,8,6
D7,19-02-2025,8,5.8
D131,28-12-2025,8,6.9
D7,15-07-2025,8,6.2
D8,15-10-2025,8,3.2
D140,09-11-2025,8,5.5
D91,04-10-2025,8,4.6
D132,27-05-2025,8,4.7
D64,13-08-2025,8,5.3
D33,08-10-2025,8,7.2
D26,19-10-2025,8,4.6
D57,07-04-2025,8,4.7
D25,06-04-2025,8,5.8
D57,03-05-2025,8,3.2
D86,06-11-2025,8,6.4
D6,06-11-2025,8,3.7
D88,02-01-2025,8,4.8
D6,30-08-2025,8,4.5
D79,07-11-2025,8,6.1
D149,06-01-2025,8,5.3
D36,20-04-2025,8,4.2
D3,31-03-2025,8,4.5
D115,19-06-2025,8,3.7
D88,04-01-2025,8,7
D51,24-01-2025,8,6.4
D27,05-04-2025,8,3.5
D99,26-04-2025,8,3
D95,18-07-2025,8,5.4
D14,17-11-2025,8,6.1
D20,22-11-2025,8,8
D1,27-05-2025,8,3.4
D56,14-08-2025,8,7.4
D84,20-03-2025,8,3.5
D1,02-12-2025,8,6.1
D27,05-09-2025,8,5.4
D24,09-07-2025,8,7.7
D57,07-11-2025,8,3.2
D19,19-04-2025,8,4.8
D134,01-09-2025,8,4.9
D74,21-12-2025,8,7.5
D148,18-08-2025,8,7.6
D18,04-10-2025,8,6.7
D19,05-08-2025,8,7.6
D18,20-08-2025,8,4.9
D106,31-08-2025,8,6.3
D86,19-02-2025,8,3.9
D63,14-07-2025,8,7.6
D56,26-06-2025,8,7.9
D140,13-01-2025,8,6.1
D64,05-12-2025,8,6.3
D34,20-11-2025,8,6.2
D129,13-05-2025,8,7
D63,09-08-2025,8,7.2
D99,01-03-2025,8,4
D137,28-10-2025,8,5
D14,31-05-2025,8,4.9
D89,19-10-2025,8,3.5
D73,13-07-2025,8,5.9
D57,27-04-2025,8,7.9
D111,30-03-2025,8,4
D53,06-06-2025,8,4.8
D14,13-08-2025,8,4.2
D118,21-06-2025,8,6.7
D1,31-12-2025,8,7.8
D57,20-01-2025,8,5.1
D35,08-07-2025,8,6.1
D84,11-02-2025,8,5.4
D98,01-01-2025,8,7.7
D78,20-02-2025,8,3.4
D147,25-08-2025,8,7.8
D142,06-06-2025,8,5.5
D116,19-05-2025,8,7.6
D104,24-01-2025,8,3.3
D55,01-08-2025,8,3.4
D73,12-06-2025,8,3.7
D89,15-01-2025,8,3.5
D62,14-12-2025,8,7.3
D13,15-04-2025,8,5.4
D83,21-05-2025,8,3.9
D32,05-01-2025,8,3.8
D107,11-06-2025,8,7.9
D126,15-10-2025,8,5.8
D99,02-09-2025,8,3.5
D11,23-01-2025,8,7.2
D63,10-03-2025,8,4.8
D51,12-02-2025,8,6.9
D141,25-01-2025,8,7
D145,27-12-2025,8,6.8
D39,02-06-2025,8,7.4
D115,01-11-2025,8,7.5
D45,14-10-2025,8,3.3
D108,06-03-2025,8,5.7
D97,04-07-2025,8,6.3
D33,12-10-2025,8,3.3
D11,21-11-2025,8,7.2
D21,03-01-2025,8,7.9
D94,05-10-2025,8,8
D147,09-01-2025,8,6.5
D61,07-05-2025,8,7.8
D62,29-05-2025,8,6.9
D59,07-04-2025,8,3.9
D69,06-10-2025,8,5.1
D94,24-06-2025,8,5
D34,10-01-2025,8,4.7
D34,11-04-2025,8,7.1
D138,28-10-2025,8,5.1
D89,23-03-2025,8,3.5
D92,16-05-2025,8,5.1
D20,27-07-2025,8,4.4
D89,10-04-2025,8,4.5
D16,04-01-2025,8,6.2
D48,11-08-2025,8,7.5
D32,13-07-2025,8,6
D20,06-10-2025,8,3.3
D35,23-09-2025,8,5.3
D83,01-02-2025,8,7.2
D57,17-04-2025,8,4.3
D142,14-02-2025,8,3.4
D38,05-05-2025,8,4.8
D124,16-06-2025,8,5.9
D124,28-09-2025,8,3.4
D59,04-11-2025,8,6.3
D103,05-01-2025,8,3.4
D78,15-12-2025,8,5
D32,19-12-2025,8,7.4
D50,06-07-2025,8,6.2
D128,22-04-2025,8,3.4
D149,31-05-2025,8,6.7
D82,11-03-2025,8,6.3
D146,13-01-2025,8,6.6
D102,04-10-2025,8,4.7
D82,29-11-2025,8,3.2
D99,06-08-2025,8,7.7
D43,04-05-2025,8,6
D55,26-11-2025,8,7.2
D46,11-08-2025,8,4.2
D146,03-09-2025,8,7
D99,18-11-2025,8,6.4
D57,17-05-2025,8,7.6
D66,24-05-2025,8,5.5
D130,24-11-2025,8,7.6
D105,03-06-2025,8,3.8
D21,04-02-2025,8,4.6
D54,12-08-2025,8,4.3
D108,27-10-2025,8,4.6
D123,11-02-2025,8,7.9
D24,13-08-2025,8,6.5
D67,11-01-2025,8,5.6
D22,19-05-2025,8,7.6
D86,19-08-2025,8,4.1
D138,19-01-2025,8,7.5
D95,17-01-2025,8,6.5
D5,09-06-2025,8,7.2
D86,25-12-2025,8,4.6
D80,18-09-2025,8,4.2
D109,13-12-2025,8,5
D81,14-10-2025,8,7.3
D23,06-09-2025,8,4.4
D30,30-10-2025,8,6.5
D131,12-01-2025,8,5.1
D16,27-04-2025,8,6
D58,05-01-2025,8,6.8
D81,01-01-2025,8,5.4
D143,02-10-2025,8,6
D130,01-05-2025,8,3.5
D31,01-09-2025,8,6.4
D29,13-06-2025,8,6.7
D63,15-01-2025,8,7.9
D11,13-01-2025,8,3.7
D55,14-08-2025,8,7.9
D130,20-09-2025,8,6.1
D150,09-07-2025,8,6.4
D80,09-08-2025,8,4.6
D81,05-05-2025,8,3.9
D78,31-03-2025,8,7.3
D111,13-06-2025,8,5.2
D128,04-06-2025,8,5.2
D44,09-11-2025,8,3.3
D109,26-12-2025,8,4.3
D24,27-01-2025,8,3.6
D145,02-04-2025,8,3.4
D125,09-08-2025,8,3.1
D101,24-08-2025,8,6.2
D69,24-09-2025,8,7.8
D138,05-09-2025,8,4.9
D119,03-08-2025,8,5.4
D112,28-07-2025,8,4.1
D74,15-09-2025,8,3.8
D80,24-01-2025,8,3.7
D83,19-12-2025,8,4
D10,15-11-2025,8,7.9
D107,16-09-2025,8,5.3
D69,01-12-2025,8,6.9
D1,25-11-2025,8,7.9
D116,14-01-2025,8,7.8
D93,22-08-2025,8,4.8
D54,01-11-2025,8,5.8
D131,12-01-2025,8,7.9
D116,22-04-2025,8,6.7
D11,13-12-2025,8,4.2
D14,24-06-2025,8,5.5
D141,29-04-2025,8,3.5
D49,25-10-2025,8,5.8
D77,29-05-2025,8,5.7
D120,19-06-2025,8,3.3
D71,17-02-2025,8,6.7
D77,12-02-2025,8,3.7
D63,02-09-2025,8,7.2
D6,26-11-2025,8,4.1
D52,04-10-2025,8,4.5
D58,13-08-2025,8,4.3
D83,09-01-2025,8,3.8
D133,22-03-2025,8,3.2
D134,21-02-2025,8,5.5
D106,07-11-2025,8,6.8
D14,13-08-2025,8,7.1
D49,13-05-2025,8,7.8
D119,19-05-2025,8,6.9
D79,19-02-2025,8,5.9
D55,14-12-2025,8,7.5
D144,22-06-2025,8,7
D19,11-11-2025,8,3.6
D140,04-03-2025,8,7.4
D125,01-06-2025,8,3.7
D22,11-03-2025,8,5.1
D101,11-06-2025,8,4.2
D88,06-02-2025,8,3.1
D4,04-12-2025,8,5.7
D140,09-03-2025,8,6.3
D105,11-11-2025,8,6.6
D129,25-02-2025,8,7.8
D4,12-10-2025,8,7.5
D51,07-09-2025,8,4.2
D44,26-04-2025,8,6.3
D57,15-10-2025,8,4.6
D144,30-12-2025,8,4.2
D34,08-09-2025,8,6.7
D85,21-05-2025,8,7.6
D82,10-06-2025,8,4.5
D92,23-07-2025,8,5
D54,30-03-2025,8,3.2
D97,25-02-2025,8,7.9
D124,04-07-2025,8,6.6
D125,30-11-2025,8,4.8
D82,03-08-2025,8,7.4
D88,23-06-2025,8,7.7
D67,23-06-2025,8,6.3
D42,05-03-2025,8,4
D90,07-01-2025,8,5.6
D122,13-06-2025,8,4
D20,20-07-2025,8,8
D86,29-06-2025,8,3.3
D61,03-08-2025,8,4.1
D102,31-03-2025,8,5.7
D56,08-08-2025,8,3.5
D81,15-11-2025,8,6.5
D132,03-06-2025,8,6.4
D146,10-01-2025,8,7.1
D60,24-06-2025,8,7.6
D67,22-03-2025,8,4.3
D68,04-12-2025,8,7.3
D14,17-03-2025,8,7.6
D33,26-09-2025,8,5.5
D114,29-07-2025,8,4
D123,02-02-2025,8,5.1
D6,05-01-2025,8,5.5
D144,01-06-2025,8,5.2
D125,17-03-2025,8,4.5
D81,23-04-2025,8,5.2
D125,18-10-2025,8,4.8
D67,18-07-2025,8,5.4
D41,17-06-2025,8,5.5
D16,07-10-2025,8,5.4
D60,26-11-2025,8,7.3
D3,13-09-2025,8,7.6
D120,19-01-2025,8,7.5
D67,08-12-2025,8,7.8
D131,08-12-2025,8,5.4
D121,25-03-2025,8,6.3
D107,03-05-2025,8,7.3
D81,09-11-2025,8,7.3
D97,19-10-2025,8,3.2
D82,17-01-2025,8,5.6
D22,24-08-2025,8,6
D30,26-07-2025,8,3.3
D69,12-09-2025,8,6.3
D11,03-11-2025,8,4.7
D123,03-02-2025,8,6.1
D78,03-05-2025,8,5.4
D17,17-10-2025,8,6.4
D99,27-05-2025,8,5.3
D97,18-11-2025,8,3.2
D51,18-07-2025,8,4.3
D95,13-10-2025,8,6.5
D111,23-08-2025,8,6.3
D17,26-11-2025,8,3.5
D147,02-11-2025,8,4.3
D96,06-11-2025,8,4.5
D46,18-10-2025,8,6
D81,11-06-2025,8,7.5
D1,02-07-2025,8,6.9
D4,21-03-2025,8,3.4
D11,21-02-2025,8,7.2
D72,14-04-2025,8,7.7
D97,05-05-2025,8,7.8
D54,29-10-2025,8,7.9
D149,17-10-2025,8,3.6
D135,31-03-2025,8,4.9
D49,22-03-2025,8,4.7
D89,20-10-2025,8,7.8
D2,18-12-2025,8,7.3
D120,30-08-2025,8,5.4
D32,02-10-2025,8,3.3
D25,21-01-2025,8,5.9
D93,30-03-2025,8,5.7
D98,22-05-2025,8,6.3
D51,27-07-2025,8,4.8
D14,20-09-2025,8,4.3
D40,09-08-2025,8,5.4
D123,19-06-2025,8,4.7
D5,14-04-2025,8,5
D121,29-05-2025,8,6.4
D57,07-12-2025,8,5.6
D38,20-07-2025,8,3.4
D131,20-06-2025,8,7.4
D125,03-09-2025,8,5.9
D58,17-10-2025,8,4.9
D32,20-04-2025,8,5.7
D127,11-12-2025,8,3.6
D100,04-10-2025,8,7.2
D21,09-09-2025,8,3.3
D14,03-08-2025,8,3.4
D65,21-02-2025,8,7.2
D104,05-04-2025,8,4.6
D70,15-01-2025,8,7.2
D10,19-01-2025,8,5.5
D63,21-10-2025,8,4.4
D114,27-10-2025,8,4.4
D24,27-03-2025,8,3
D132,30-08-2025,8,4.8
D26,27-05-2025,8,7
D69,16-02-2025,8,6.7
D64,21-03-2025,8,4.8
D140,25-11-2025,8,4.5
D60,03-06-2025,8,7.1
D132,14-08-2025,8,4.4
D118,06-05-2025,8,7.9
D83,28-06-2025,8,6
D85,13-06-2025,8,4.2
D104,24-04-2025,8,7.7
D51,02-11-2025,8,7.6
D55,12-01-2025,8,4.8
D133,04-06-2025,8,3.7
D9,26-12-2025,8,7.6
D141,25-08-2025,8,3
D97,08-04-2025,8,3.5
D53,19-04-2025,8,3.1
D137,21-10-2025,8,3.3
D133,25-01-2025,8,3.5
D133,05-10-2025,8,6.1
D101,11-10-2025,8,6.7
D69,20-10-2025,8,7.6
D33,28-10-2025,8,7.7
D116,14-05-2025,8,4.6
D137,02-03-2025,8,8
D126,27-07-2025,8,5.4
D35,23-09-2025,8,5.2
D21,20-05-2025,8,3.4
D120,09-08-2025,8,6.8
D23,08-02-2025,8,4.5
D128,22-01-2025,8,4.6
D74,16-02-2025,8,5.2
D128,17-02-2025,8,6.6
D149,28-09-2025,8,7.5
D45,02-10-2025,8,6.6
D55,20-08-2025,8,7.4
D78,06-05-2025,8,5.7
D76,01-04-2025,8,6.5
D126,21-08-2025,8,5.9
D100,31-05-2025,8,5.9
D114,15-12-2025,8,3.3
D72,14-12-2025,8,3.4
D42,17-08-2025,8,6
D22,28-06-2025,8,3.2
D96,02-08-2025,8,4.3
D62,19-01-2025,8,5.4
D60,17-12-2025,8,5
D18,04-06-2025,8,5.1
D142,11-11-2025,8,4.2
D119,28-11-2025,8,7.2
D143,20-01-2025,8,7.8
D60,07-06-2025,8,6.8
D93,06-08-2025,8,7.4
D40,22-07-2025,8,3.1
D88,06-06-2025,8,5.4
D20,28-05-2025,8,3.6
D100,04-09-2025,8,4.9
D88,26-12-2025,8,4.9
D33,13-04-2025,8,4
D16,07-12-2025,8,6.2
D125,01-02-2025,8,5.3
D111,07-08-2025,8,3.6
D103,28-04-2025,8,6
D136,07-01-2025,8,7.7
D10,12-11-2025,8,4.8
D47,06-04-2025,8,4.4
D114,01-02-2025,8,4.3
D16,16-12-2025,8,5.7
D7,24-07-2025,8,5.3
D62,21-07-2025,8,6.3
D129,13-12-2025,8,4.4
D78,19-09-2025,8,5.6
D39,05-09-2025,8,7.6
D32,11-09-2025,8,6.6
D92,01-02-2025,8,3.2
D131,14-11-2025,8,4.8
D70,21-01-2025,8,4.2
D14,11-12-2025,8,3.7
D150,08-05-2025,8,6
D32,22-03-2025,8,5
D102,09-07-2025,8,5.9
D43,15-06-2025,8,4.6
D45,29-10-2025,8,5.2
D13,21-02-2025,8,4.5
D69,12-02-2025,8,3.7
D44,21-06-2025,8,7
D68,02-05-2025,8,4.7
D40,24-07-2025,8,5.1
D62,20-06-2025,8,5.6
D49,12-07-2025,8,3.3
D41,23-01-2025,8,4.2
D43,27-12-2025,8,7.1
D110,18-05-2025,8,5.2
D129,20-05-2025,8,5.9
D93,16-03-2025,8,3.8
D58,07-02-2025,8,4.8
D138,09-10-2025,8,5.8
D53,25-07-2025,8,4.1
D107,31-08-2025,8,4
D67,19-05-2025,8,4.2
D113,16-05-2025,8,5.2
D38,27-01-2025,8,7.3
D120,10-09-2025,8,7
D65,15-03-2025,8,5.7
D132,17-09-2025,8,4.2
D79,13-02-2025,8,3.4
D79,30-06-2025,8,5.4
D47,07-01-2025,8,4.3
D68,01-08-2025,8,5.4
D77,12-02-2025,8,6.7
D18,09-12-2025,8,3.8
D107,19-09-2025,8,5.3
D129,05-10-2025,8,3.1
D149,03-11-2025,8,4.6
D38,05-06-2025,8,4.7
D42,12-11-2025,8,6.4
D77,06-04-2025,8,6.9
D111,26-08-2025,8,3.4
D7,17-03-2025,8,3.5
D59,26-03-2025,8,7.6
D77,20-08-2025,8,3.2
D63,10-05-2025,8,6
D29,16-08-2025,8,6.6
D30,03-08-2025,8,3.4
D4,31-07-2025,8,5
D75,10-05-2025,8,3.5
D54,18-04-2025,8,3.1
D33,12-09-2025,8,6.9
D134,24-01-2025,8,3.9
D117,27-08-2025,8,3.8
D126,03-11-2025,8,5.2
D67,30-03-2025,8,4.6
D81,10-05-2025,8,7.3
D78,12-02-2025,8,4.1
D140,23-01-2025,8,4.9
D2,07-01-2025,8,5
D95,25-01-2025,8,7.9
D135,15-10-2025,8,5
D25,17-12-2025,8,5.5
D102,29-11-2025,8,5.9
D86,13-11-2025,8,7.2
D2,22-06-2025,8,6.7
D80,19-12-2025,8,7.8
D8,26-03-2025,8,6.6
D20,29-05-2025,8,6.3
D122,27-03-2025,8,6.3
D147,12-11-2025,8,4.8
D69,28-10-2025,8,3.1
D123,12-07-2025,8,6.8
D18,11-11-2025,8,3.4
D12,18-08-2025,8,3
D55,23-09-2025,8,3.5
D6,07-05-2025,8,7.2
D9,06-06-2025,8,5.9
D134,27-10-2025,8,4.4
D67,13-02-2025,8,6.4
D142,16-08-2025,8,4.7
D57,23-05-2025,8,4.1
D148,02-10-2025,8,6.9
D39,12-07-2025,8,3.3
D25,12-04-2025,8,7
D11,11-06-2025,8,6.2
D118,04-09-2025,8,7.3
D9,03-10-2025,8,4.6
D150,17-11-2025,8,5.5
D125,10-02-2025,8,7.5
D4,22-11-2025,8,3.1
D83,04-04-2025,8,7.2
D63,09-08-2025,8,5.8
D120,26-03-2025,8,5.6
D116,28-12-2025,8,7.2
D72,21-03-2025,8,6.1
D87,08-01-2025,8,7.7
D114,05-02-2025,8,3.1
D79,13-10-2025,8,3.7
D87,27-02-2025,8,6
D97,26-05-2025,8,6.1
D102,18-01-2025,8,5.3
D78,03-03-2025,8,4.8
D124,01-03-2025,8,6
D56,22-08-2025,8,4.1
D41,17-01-2025,8,6.1
D126,03-04-2025,8,4.1
D118,15-09-2025,8,7.9
D134,26-07-2025,8,6.5
D76,21-02-2025,8,5.5
D36,18-10-2025,8,5.2
D131,16-04-2025,8,7.1
D55,06-07-2025,8,3.7
D19,16-05-2025,8,6.9
D136,18-01-2025,8,6.5
D131,18-05-2025,8,3.9
D1,07-08-2025,8,5.5
D101,13-09-2025,8,4.2
D78,28-10-2025,8,6.1
D15,28-06-2025,8,7.9
D147,29-03-2025,8,7
D139,28-01-2025,8,6.9
D75,23-02-2025,8,5.9
D118,17-09-2025,8,5.9
D76,01-07-2025,8,3.2
D101,05-09-2025,8,5.7
D93,24-12-2025,8,4.6
D83,28-05-2025,8,7
D40,16-07-2025,8,5.8
D32,24-01-2025,8,5.9
D115,05-07-2025,8,6
D32,28-10-2025,8,4.2
D86,26-06-2025,8,5.8
D11,27-05-2025,8,6.8
D54,14-07-2025,8,5.6
D76,09-06-2025,8,5.7
D116,24-03-2025,8,6.3
D132,05-09-2025,8,4.7
D111,07-06-2025,8,6.3
D34,28-11-2025,8,6.5
D40,15-01-2025,8,4.5
D57,22-05-2025,8,7.1
D107,18-10-2025,8,6.6
D2,01-10-2025,8,6
D139,06-08-2025,8,3.6
D105,21-10-2025,8,4.7
D81,07-03-2025,8,7.4
D5,04-10-2025,8,4.7
D9,21-11-2025,8,7.4
D137,11-11-2025,8,3.3
D29,25-06-2025,8,7.3
D36,28-11-2025,8,4
D45,11-04-2025,8,5.9
D104,19-09-2025,8,4.4
D36,31-07-2025,8,5.2
D22,10-03-2025,8,6.3
D63,25-08-2025,8,5.6
D19,19-08-2025,8,4.9
D102,07-05-2025,8,6.6
D73,24-04-2025,8,5.8
D41,10-06-2025,8,4.2
D82,18-03-2025,8,4.9
D110,14-07-2025,8,6.8
D21,14-06-2025,8,5.1
D52,18-09-2025,8,7.2
D96,23-12-2025,8,4.6
D139,28-07-2025,8,7.7
D63,29-04-2025,8,7
D94,01-12-2025,8,4.2
D129,25-05-2025,8,8
D124,16-06-2025,8,4.4
D143,22-01-2025,8,3.1
D43,04-10-2025,8,6.5
D115,29-09-2025,8,6.4
D101,21-09-2025,8,7.2
D110,12-09-2025,8,3.2
D58,05-01-2025,8,6.9
D109,13-10-2025,8,4.5
D95,17-12-2025,8,5.1
D61,19-09-2025,8,7.7
D26,21-07-2025,8,5.3
D61,10-06-2025,8,6.7
D94,09-02-2025,8,4.2
D45,07-02-2025,8,6.1
D108,16-05-2025,8,6.3
D107,20-07-2025,8,5.4
D6,24-06-2025,8,6.1
D85,09-06-2025,8,6.3
D89,09-04-2025,8,6.2
D37,30-09-2025,8,5
D49,04-04-2025,8,5.7
D5,19-12-2025,8,5.2
D73,25-05-2025,8,4.1
D56,02-07-2025,8,3.2
D126,23-07-2025,8,3.6
D126,28-03-2025,8,5.8
D110,17-12-2025,8,4.5
D21,21-09-2025,8,7.8
D125,16-04-2025,8,5.5
D81,26-12-2025,8,4.3
D125,14-12-2025,8,7.6
D23,27-11-2025,8,4
D96,28-07-2025,8,4.2
D102,22-11-2025,8,5.8
D68,27-11-2025,8,3.5
D52,10-05-2025,8,4
D57,23-12-2025,8,4.2
D81,31-03-2025,8,5.2
D120,12-04-2025,8,3.9
D5,02-03-2025,8,3.6
D97,29-05-2025,8,5
D51,01-12-2025,8,4.7
D2,10-11-2025,8,7.4
D20,11-12-2025,8,6.8
D105,08-04-2025,8,6.2
D21,29-09-2025,8,4
D64,25-03-2025,8,4.5
D98,27-05-2025,8,4.5
D47,16-10-2025,8,5.1
D95,15-11-2025,8,7.7
D105,06-05-2025,8,6.1
D68,26-01-2025,8,4.6
D33,01-11-2025,8,5.3
D36,17-12-2025,8,5.4
D83,20-01-2025,8,4.3
D126,20-06-2025,8,3.3
D73,20-08-2025,8,5.5
D45,14-06-2025,8,4.1
D2,17-03-2025,8,7.5
D87,11-11-2025,8,5.3
D103,13-10-2025,8,3.8
D98,09-01-2025,8,5.7
D112,24-10-2025,8,4.7
D32,04-10-2025,8,4.1
D70,21-04-2025,8,5.1
D56,07-06-2025,8,6.1
D18,01-02-2025,8,6
D52,22-01-2025,8,6.3
D34,08-12-2025,8,4.3
D63,21-03-2025,8,7.6
D146,06-10-2025,8,6.2
D48,20-08-2025,8,6
D113,05-10-2025,8,7.5
D40,30-01-2025,8,5.4
D42,07-05-2025,8,6
D53,11-07-2025,8,6.2
D106,26-07-2025,8,4.6
D17,15-11-2025,8,3.5
D121,05-07-2025,8,5.6
D127,15-06-2025,8,6.9
D66,08-08-2025,8,6.9
D148,19-10-2025,8,3.4
D150,07-07-2025,8,6.8
D45,04-05-2025,8,6.6
D150,03-12-2025,8,4
D11,19-10-2025,8,4
D127,31-05-2025,8,3.1
D124,16-08-2025,8,4.2
D84,05-08-2025,8,4.9
D96,19-02-2025,8,4.6
D43,19-01-2025,8,4.4
D18,14-05-2025,8,7.8
D64,12-06-2025,8,5.2
D6,21-12-2025,8,7.4
D73,27-06-2025,8,6.2
D63,15-09-2025,8,3.5
D38,08-09-2025,8,5.2
D119,28-06-2025,8,6
D110,12-08-2025,8,4.2
D63,17-02-2025,8,7.6
D74,07-02-2025,8,5.5
D136,06-01-2025,8,4.4
D134,21-04-2025,8,5.4
D115,04-07-2025,8,6.4
D109,12-09-2025,8,5.5
D113,27-09-2025,8,4.9
D54,19-01-2025,8,4.2
D126,11-09-2025,8,5.8
D32,19-10-2025,8,7.2
D46,24-06-2025,8,7.5
D118,02-11-2025,8,5.1
D64,23-01-2025,8,7.6
D70,06-07-2025,8,7
